,x,mean,max,variance,1st quartile
4865,6.994178809,,,,
4866,10.6503662,,,,
4867,10.88822029,,,,
4868,8.040196186,,,,
4869,7.985695889,,,,
4870,11.05058922,,,,
4871,7.10103999,,,,
4872,7.202125657,,,,
4873,8.760268015,,,,
4874,9.846321826,,,,
4875,13.06182313,,,,
4876,10.91324263,,,,
4877,11.54010106,,,,
4878,8.800668244,,,,
4879,7.944913013,,,,
4880,9.41729161,,,,
4881,10.45360519,,,,
4882,8.485018036,,,,
4883,8.699528631,,,,
4884,8.612565995,,,,
4885,7.477302896,,,,
4886,8.24464584,,,,
4887,8.031960736,,,,
4888,9.767757544,,,,
4889,8.987391519,,,,
4890,9.302674764,,,,
4891,9.147424233,,,,
4892,9.262769261,,,,
4893,8.597229121,,,,
4894,6.322204874,,,,
4895,7.453488924,,,,
4896,12.20910635,,,,
4897,8.641636108,,,,
4898,11.54334157,,,,
4899,10.92901617,,,,
4900,6.717038268,,,,
4901,10.22249689,,,,
4902,11.31597781,,,,
4903,9.876724713,,,,
4904,11.49459578,,,,
4905,6.688981965,,,,
4906,4.361348938,,,,
4907,11.80827043,,,,
4908,9.941879957,,,,
4909,10.39490087,,,,
4910,12.82618902,,,,
4911,8.049658974,,,,
4912,8.528632927,,,,
4913,11.01458421,,,,
4914,9.171126264,,,,
4915,12.01020395,,,,
4916,7.508153776,,,,
4917,5.952348093,,,,
4918,10.86988913,,,,
4919,9.321289427,,,,
4920,4.890479848,,,,
4921,10.46235353,,,,
4922,11.20696016,,,,
4923,10.02699489,,,,
4924,9.741780085,,,,
4925,8.063269664,,,,
4926,9.363791381,,,,
4927,9.072193623,,,,
4928,9.683424869,,,,
4929,11.61868045,,,,
4930,10.83850726,,,,
4931,9.9160525,,,,
4932,4.37090217,,,,
4933,9.357689396,,,,
4934,10.46960815,,,,
4935,7.36160927,,,,
4936,6.329940087,,,,
4937,8.941190731,,,,
4938,7.258413273,,,,
4939,8.180102877,,,,
4940,9.347278252,,,,
4941,8.371682092,,,,
4942,9.513563429,,,,
4943,9.546774046,,,,
4944,12.34569373,,,,
4945,8.71334731,,,,
4946,9.451927521,,,,
4947,4.629076186,,,,
4948,6.985105047,,,,
4949,7.812122048,,,,
4950,13.33191698,,,,
4951,7.633820289,,,,
4952,8.542155818,,,,
4953,6.991549929,,,,
4954,8.570928334,,,,
4955,10.0203489,,,,
4956,7.906447527,,,,
4957,5.539169087,,,,
4958,10.09350939,,,,
4959,10.33341344,,,,
4960,7.442272173,,,,
4961,10.60879977,,,,
4962,7.957309236,,,,
4963,10.5905835,,,,
4964,9.842713874,,,,
4965,6.807415483,,,,
4966,11.89123337,,,,
4967,12.31880214,,,,
4968,7.932744515,,,,
4969,13.86741632,,,,
4970,9.494024542,,,,
4971,10.73053998,,,,
4972,6.849596637,,,,
4973,7.793520108,,,,
4974,7.222276692,,,,
4975,11.11053827,,,,
4976,11.20129056,,,,
4977,9.374616346,,,,
4978,8.047120737,,,,
4979,10.69715333,,,,
4980,8.8553456,,,,
4981,10.82322884,,,,
4982,10.95031327,,,,
4983,8.430667246,,,,
4984,6.497443047,,,,
4985,11.30850881,,,,
4986,8.493363423,,,,
4987,8.076017303,,,,
4988,10.17042413,,,,
4989,11.27793572,,,,
4990,13.75378491,,,,
4991,7.529316773,,,,
4992,6.648072187,,,,
4993,10.46562224,,,,
4994,10.951061,,,,
4995,10.09574105,,,,
4996,7.542955816,,,,
4997,8.702515408,,,,
4998,7.29852265,,,,
4999,8.224311082,,,,
5000,10.47254481,,,,
5001,11.11309494,,,,
5002,9.604482867,,,,
5003,10.42217923,,,,
5004,10.79364435,,,,
5005,9.129459569,,,,
5006,10.02650464,,,,
5007,6.85133009,,,,
5008,11.31611398,,,,
5009,5.166843395,,,,
5010,7.012547757,,,,
5011,12.89189536,,,,
5012,8.415922995,,,,
5013,11.85320041,,,,
5014,7.844025227,,,,
5015,9.73652355,,,,
5016,8.223083802,,,,
5017,8.939233978,,,,
5018,8.969874385,,,,
5019,8.967447988,,,,
5020,10.02719014,,,,
5021,5.755611408,,,,
5022,8.00850913,,,,
5023,11.53558192,,,,
5024,8.826766295,,,,
5025,8.487788139,,,,
5026,7.945845873,,,,
5027,11.30635006,,,,
5028,11.19142426,,,,
5029,11.9904193,,,,
5030,10.29445881,,,,
5031,13.2354611,,,,
5032,6.985183268,,,,
5033,6.660971968,,,,
5034,10.1659986,,,,
5035,11.6329397,,,,
5036,12.73995943,,,,
5037,9.285674086,,,,
5038,8.871690792,,,,
5039,6.306161129,,,,
5040,7.909614785,,,,
5041,9.377688101,,,,
5042,9.836828654,,,,
5043,10.05412884,,,,
5044,9.190990782,,,,
5045,12.12554847,,,,
5046,5.542628284,,,,
5047,9.899225478,,,,
5048,8.444537329,,,,
5049,10.86298828,,,,
5050,9.427846,,,,
5051,7.090730756,,,,
5052,9.320978557,,,,
5053,9.2409371,,,,
5054,12.65931763,,,,
5055,14.83864617,,,,
5056,7.447284745,,,,
5057,10.45792306,,,,
5058,8.991710329,,,,
5059,9.514166431,,,,
5060,8.759527689,,,,
5061,12.18479736,,,,
5062,9.358760319,,,,
5063,8.175611853,,,,
5064,8.142365156,,,,
5065,9.981266859,,,,
5066,8.17503453,,,,
5067,8.742980619,,,,
5068,9.175028579,,,,
5069,9.885697039,,,,
5070,12.3154033,,,,
5071,10.59495089,,,,
5072,10.12092542,,,,
5073,9.302510136,,,,
5074,12.49437511,,,,
5075,9.258648282,,,,
5076,6.692924111,,,,
5077,9.558587375,,,,
5078,11.0746655,,,,
5079,8.375767544,,,,
5080,8.848288429,,,,
5081,10.16815947,,,,
5082,9.229368756,,,,
5083,7.527648141,,,,
5084,10.93199995,,,,
5085,9.285146569,,,,
5086,9.418065041,,,,
5087,11.70719257,,,,
5088,7.716313663,,,,
5089,11.12389349,,,,
5090,7.281463877,,,,
5091,9.670406256,,,,
5092,13.2619435,,,,
5093,5.935146508,,,,
5094,9.346205844,,,,
5095,7.675052113,,,,
5096,7.679443568,,,,
5097,9.844818984,,,,
5098,9.73525519,,,,
5099,8.988334845,,,,
5100,7.925183974,,,,
5101,10.9269867,,,,
5102,11.49456846,,,,
5103,10.41220456,,,,
5104,6.374591917,,,,
5105,8.047091504,,,,
5106,10.72060766,,,,
5107,13.03324425,,,,
5108,7.339387579,,,,
5109,11.0048351,,,,
5110,8.327977805,,,,
5111,10.17198912,,,,
5112,11.68315659,,,,
5113,8.690370402,,,,
5114,7.98694117,,,,
5115,8.289675408,,,,
5116,7.850459293,,,,
5117,9.137111805,,,,
5118,8.362046673,,,,
5119,12.34549603,,,,
5120,6.822233812,,,,
5121,11.15929548,,,,
5122,6.492143578,,,,
5123,11.11949894,,,,
5124,8.895305793,,,,
5125,5.190913898,,,,
5126,8.445076944,,,,
5127,9.516624143,,,,
5128,10.8743787,,,,
5129,7.863444841,,,,
5130,9.049717981,,,,
5131,5.197091576,,,,
5132,7.167680769,,,,
5133,7.500244441,,,,
5134,5.285320935,,,,
5135,9.385024597,,,,
5136,9.597626994,,,,
5137,10.67362783,,,,
5138,8.58919318,,,,
5139,13.24438427,,,,
5140,11.17460209,,,,
5141,12.90773298,,,,
5142,5.443069553,,,,
5143,7.771080932,,,,
5144,4.372192203,,,,
5145,8.944969876,,,,
5146,9.436813431,,,,
5147,11.39218624,,,,
5148,10.66328591,,,,
5149,11.46879371,,,,
5150,10.33035964,,,,
5151,8.516954691,,,,
5152,8.423332124,,,,
5153,9.808068041,,,,
5154,11.42377715,,,,
5155,8.989953804,,,,
5156,10.93613562,,,,
5157,6.922989606,,,,
5158,7.365842113,,,,
5159,9.663797348,,,,
5160,8.073831718,,,,
5161,9.464417111,,,,
5162,6.73450738,,,,
5163,10.14173675,,,,
5164,6.928143057,,,,
5165,9.703299589,,,,
5166,7.619580073,,,,
5167,11.50775378,,,,
5168,9.104570696,,,,
5169,12.08166747,,,,
5170,9.884978205,,,,
5171,7.645865579,,,,
5172,9.051163304,,,,
5173,8.978670065,,,,
5174,7.025920348,,,,
5175,13.79697034,,,,
5176,13.08983737,,,,
5177,10.39321319,,,,
5178,8.882645997,,,,
5179,9.071749129,,,,
5180,10.79479037,,,,
5181,5.529319395,,,,
5182,7.243109856,,,,
5183,10.43788015,,,,
5184,6.57435212,,,,
5185,6.229992482,,,,
5186,13.11766892,,,,
5187,15.90596931,,,,
5188,8.792348552,,,,
5189,3.934508994,,,,
5190,8.960943525,,,,
5191,10.14035959,,,,
5192,11.5849081,,,,
5193,9.205255979,,,,
5194,12.07785896,,,,
5195,9.831411238,,,,
5196,11.48641614,,,,
5197,9.946846972,,,,
5198,8.03434324,,,,
5199,7.607636869,,,,
5200,8.25399849,,,,
5201,9.919365485,,,,
5202,11.507016,,,,
5203,10.30119548,,,,
5204,8.507092216,,,,
5205,8.237272555,,,,
5206,9.246996452,,,,
5207,9.689292077,,,,
5208,5.579661316,,,,
5209,8.341967162,,,,
5210,9.381334952,,,,
5211,8.773464801,,,,
5212,9.132088752,,,,
5213,11.72608435,,,,
5214,8.629254316,,,,
5215,7.857619313,,,,
5216,8.975454017,,,,
5217,7.516776058,,,,
5218,4.886030802,,,,
5219,9.013088477,,,,
5220,9.530694966,,,,
5221,5.065758553,,,,
5222,8.070925906,,,,
5223,9.597122857,,,,
5224,8.972941039,,,,
5225,12.80904936,,,,
5226,9.000271372,,,,
5227,8.198037872,,,,
5228,7.861730669,,,,
5229,10.13071455,,,,
5230,11.67085092,,,,
5231,9.738310615,,,,
5232,11.32571596,,,,
5233,5.971758221,,,,
5234,10.35135525,,,,
5235,10.23512597,,,,
5236,8.824703946,,,,
5237,9.287329805,,,,
5238,7.159439089,,,,
5239,10.89191048,,,,
5240,10.93651007,,,,
5241,8.652385538,,,,
5242,8.600701958,,,,
5243,7.478931571,,,,
5244,11.15250099,,,,
5245,7.893291954,,,,
5246,8.147936234,,,,
5247,12.68831886,,,,
5248,11.90345278,,,,
5249,8.197892751,,,,
5250,6.822551446,,,,
5251,10.45872798,,,,
5252,8.256791559,,,,
5253,8.6920815,,,,
5254,7.50499067,,,,
5255,8.068000522,,,,
5256,9.23653255,,,,
5257,11.20264343,,,,
5258,9.482989672,,,,
5259,7.321483815,,,,
5260,9.720406222,,,,
5261,8.622032288,,,,
5262,10.98075084,,,,
5263,10.81179068,,,,
5264,10.01702297,,,,
5265,5.874433935,,,,
5266,11.46622882,,,,
5267,11.3230367,,,,
5268,7.853209051,,,,
5269,10.33331279,,,,
5270,10.62985318,,,,
5271,6.0541574,,,,
5272,8.541666615,,,,
5273,10.38177572,,,,
5274,9.018729941,,,,
5275,11.26233149,,,,
5276,13.00241324,,,,
5277,8.912015026,,,,
5278,9.84383937,,,,
5279,9.331525521,,,,
5280,7.602031641,,,,
5281,10.00071281,,,,
5282,12.30321013,,,,
5283,8.756149562,,,,
5284,9.45602581,,,,
5285,7.150149546,,,,
5286,11.27516165,,,,
5287,9.512612698,,,,
5288,8.080797413,,,,
5289,12.88597482,,,,
5290,7.194882779,,,,
5291,9.968456766,,,,
5292,9.362064284,,,,
5293,7.353412053,,,,
5294,9.588465692,,,,
5295,9.739537456,,,,
5296,8.068158708,,,,
5297,9.037289434,,,,
5298,9.192969576,,,,
5299,8.675127101,,,,
5300,8.066774757,,,,
5301,6.543840441,,,,
5302,8.262102601,,,,
5303,12.37490571,,,,
5304,11.57231264,,,,
5305,7.952877331,,,,
5306,10.67113828,,,,
5307,12.28125415,,,,
5308,8.934833777,,,,
5309,9.803384575,,,,
5310,13.37245489,,,,
5311,9.620348293,,,,
5312,9.438064932,,,,
5313,10.84573955,,,,
5314,11.04752136,,,,
5315,6.531056438,,,,
5316,9.963404932,,,,
5317,4.563739443,,,,
5318,11.3702349,,,,
5319,9.532673497,,,,
5320,13.06615146,,,,
5321,11.45373809,,,,
5322,11.46371853,,,,
5323,8.167912322,,,,
5324,7.90165139,,,,
5325,5.566367832,,,,
5326,10.60252109,,,,
5327,8.534769062,,,,
5328,10.0256997,,,,
5329,8.25494654,,,,
5330,9.500925094,,,,
5331,10.5509118,,,,
5332,10.42615422,,,,
5333,8.248580929,,,,
5334,8.337347483,,,,
5335,9.986203526,,,,
5336,10.92467749,,,,
5337,10.34730664,,,,
5338,8.237083859,,,,
5339,10.54349964,,,,
5340,8.782830723,,,,
5341,6.744680703,,,,
5342,8.60671009,,,,
5343,13.23367083,,,,
5344,11.35504822,,,,
5345,9.658781964,,,,
5346,6.778773534,,,,
5347,9.582240187,,,,
5348,13.86932367,,,,
5349,4.630334958,,,,
5350,11.63984416,,,,
5351,11.9750776,,,,
5352,10.14698295,,,,
5353,12.01994323,,,,
5354,10.43072484,,,,
5355,11.42142543,,,,
5356,9.716245192,,,,
5357,9.961519116,,,,
5358,7.187286448,,,,
5359,10.86099103,,,,
5360,12.15559481,,,,
5361,7.720362355,,,,
5362,10.4726385,,,,
5363,10.5314647,,,,
5364,8.933961535,,,,
5365,8.443041754,,,,
5366,9.872796647,,,,
5367,8.230353769,,,,
5368,10.19512063,,,,
5369,11.17018802,,,,
5370,9.597955617,,,,
5371,11.80482486,,,,
5372,10.11982163,,,,
5373,11.27071991,,,,
5374,10.05212564,,,,
5375,13.51054918,,,,
5376,9.729881249,,,,
5377,6.640712312,,,,
5378,8.940236126,,,,
5379,11.32239195,,,,
5380,10.62782774,,,,
5381,8.245035897,,,,
5382,11.92814323,,,,
5383,11.06450187,,,,
5384,6.751854302,,,,
5385,11.05547197,,,,
5386,4.489472959,,,,
5387,9.098991057,,,,
5388,6.477596332,,,,
5389,9.01717043,,,,
5390,8.92586509,,,,
5391,7.790725176,,,,
5392,12.0494692,,,,
5393,13.02568274,,,,
5394,8.450112944,,,,
5395,8.45577253,,,,
5396,6.685707212,,,,
5397,8.814215183,,,,
5398,9.058945198,,,,
5399,8.217158381,,,,
5400,9.499079082,,,,
5401,6.690761608,,,,
5402,7.210914966,,,,
5403,9.30632987,,,,
5404,9.498058692,,,,
5405,10.82798507,,,,
5406,11.07255719,,,,
5407,11.3587022,,,,
5408,12.06947495,,,,
5409,9.361815236,,,,
5410,12.23714781,,,,
5411,7.956485889,,,,
5412,9.331782413,,,,
5413,11.02503558,,,,
5414,10.17420745,,,,
5415,8.343050978,,,,
5416,6.537737031,,,,
5417,11.39061868,,,,
5418,6.749322212,,,,
5419,8.687259928,,,,
5420,7.605232598,,,,
5421,8.413663634,,,,
5422,10.13602187,,,,
5423,8.418500205,,,,
5424,10.1798014,,,,
5425,7.836947341,,,,
5426,5.821456422,,,,
5427,9.859563046,,,,
5428,7.71732666,,,,
5429,7.398976761,,,,
5430,9.992791296,,,,
5431,7.609481169,,,,
5432,10.21548895,,,,
5433,7.859965946,,,,
5434,7.572493802,,,,
5435,11.85591932,,,,
5436,12.41208823,,,,
5437,7.872256102,,,,
5438,10.47341102,,,,
5439,8.409308172,,,,
5440,8.850185166,,,,
5441,10.37334115,,,,
5442,10.29894114,,,,
5443,9.973312096,,,,
5444,10.03341853,,,,
5445,9.572102983,,,,
5446,9.127788262,,,,
5447,10.37862965,,,,
5448,7.92623091,,,,
5449,11.04230571,,,,
5450,6.866980486,,,,
5451,10.70064131,,,,
5452,11.43175555,,,,
5453,11.05681067,,,,
5454,9.207635884,,,,
5455,8.888296314,,,,
5456,10.10650877,,,,
5457,5.618339314,,,,
5458,11.79496859,,,,
5459,9.045711751,,,,
5460,7.137019657,,,,
5461,8.596995092,,,,
5462,10.43965605,,,,
5463,9.960846996,,,,
5464,13.63236953,,,,
5465,10.42378635,,,,
5466,9.323611,,,,
5467,11.64511844,,,,
5468,12.33325626,,,,
5469,5.802117952,,,,
5470,7.694201934,,,,
5471,8.927312387,,,,
5472,10.35030668,,,,
5473,9.849054347,,,,
5474,7.956448767,,,,
5475,10.4202654,,,,
5476,11.04878419,,,,
5477,11.16097822,,,,
5478,10.14989753,,,,
5479,11.70550371,,,,
5480,9.354168905,,,,
5481,11.99177962,,,,
5482,6.069839083,,,,
5483,5.334712669,,,,
5484,9.554673565,,,,
5485,5.077360248,,,,
5486,11.4620875,,,,
5487,12.12718634,,,,
5488,7.881810175,,,,
5489,8.985018426,,,,
5490,11.63165918,,,,
5491,8.365544331,,,,
5492,8.720154004,,,,
5493,9.208114374,,,,
5494,7.786241866,,,,
5495,7.597330201,,,,
5496,8.273351076,,,,
5497,11.23180995,,,,
5498,8.9063104,,,,
5499,9.724692232,,,,
5500,8.721959524,,,,
5501,9.74633799,,,,
5502,8.16805777,,,,
5503,11.06400874,,,,
5504,8.247668864,,,,
5505,13.86209764,,,,
5506,11.17161409,,,,
5507,8.728867797,,,,
5508,7.424356823,,,,
5509,7.401347559,,,,
5510,9.860885397,,,,
5511,6.429202935,,,,
5512,7.503971742,,,,
5513,13.23615854,,,,
5514,12.29652489,,,,
5515,11.64353708,,,,
5516,7.532244782,,,,
5517,9.965772653,,,,
5518,8.795018076,,,,
5519,5.63080935,,,,
5520,9.962687995,,,,
5521,9.460340982,,,,
5522,10.88480549,,,,
5523,9.702395846,,,,
5524,10.21944716,,,,
5525,10.7547507,,,,
5526,7.835929725,,,,
5527,11.31102218,,,,
5528,7.820136325,,,,
5529,5.35079449,,,,
5530,9.394833687,,,,
5531,5.730345062,,,,
5532,12.26857639,,,,
5533,11.0037298,,,,
5534,10.4558422,,,,
5535,10.9239765,,,,
5536,7.16547273,,,,
5537,10.67960894,,,,
5538,5.96352886,,,,
5539,11.18325269,,,,
5540,11.12451854,,,,
5541,12.36563647,,,,
5542,7.730556571,,,,
5543,10.14985521,,,,
5544,7.860360828,,,,
5545,9.516095423,,,,
5546,11.74858483,,,,
5547,9.327544709,,,,
5548,9.16346077,,,,
5549,10.46401159,,,,
5550,10.99659698,,,,
5551,8.228282298,,,,
5552,9.297994013,,,,
5553,10.01416643,,,,
5554,10.49354332,,,,
5555,6.086526371,,,,
5556,10.18225434,,,,
5557,8.13881576,,,,
5558,12.38286509,,,,
5559,4.780674038,,,,
5560,8.097191859,,,,
5561,10.78155734,,,,
5562,9.363117225,,,,
5563,10.8515825,,,,
5564,10.47474699,,,,
5565,6.265430152,,,,
5566,11.52635873,,,,
5567,7.912349389,,,,
5568,9.419031902,,,,
5569,9.091903908,,,,
5570,8.457150212,,,,
5571,11.8909575,,,,
5572,8.360452481,,,,
5573,8.584758226,,,,
5574,12.40551091,,,,
5575,9.619442637,,,,
5576,12.10786512,,,,
5577,8.398317669,,,,
5578,10.48141147,,,,
5579,8.245324204,,,,
5580,6.345188027,,,,
5581,12.39887621,,,,
5582,10.77652197,,,,
5583,11.05621894,,,,
5584,11.20909939,,,,
5585,10.36899049,,,,
5586,9.353803657,,,,
5587,9.037862141,,,,
5588,7.069002847,,,,
5589,7.554862113,,,,
5590,11.37029903,,,,
5591,10.72670171,,,,
5592,11.06066138,,,,
5593,11.8599645,,,,
5594,13.48160836,,,,
5595,5.560659828,,,,
5596,8.702890756,,,,
5597,6.769547549,,,,
5598,10.32120278,,,,
5599,9.576364803,,,,
5600,9.119177659,,,,
5601,8.406230812,,,,
5602,9.5086009,,,,
5603,12.41781961,,,,
5604,15.33039212,,,,
5605,11.55727271,,,,
5606,9.783680086,,,,
5607,6.525326459,,,,
5608,6.903886204,,,,
5609,9.553579078,,,,
5610,4.775549571,,,,
5611,11.05564338,,,,
5612,7.737548551,,,,
5613,10.25779887,,,,
5614,7.917095341,,,,
5615,11.4010221,,,,
5616,6.540350984,,,,
5617,6.345175952,,,,
5618,9.03780281,,,,
5619,9.200523086,,,,
5620,11.89307194,,,,
5621,8.249359415,,,,
5622,10.70933148,,,,
5623,11.73710902,,,,
5624,8.823640722,,,,
5625,9.398224513,,,,
5626,11.45304271,,,,
5627,5.962458242,,,,
5628,12.61638677,,,,
5629,10.25822186,,,,
5630,11.869546,,,,
5631,10.40274519,,,,
5632,10.96505367,,,,
5633,6.928853608,,,,
5634,10.00575954,,,,
5635,9.454401997,,,,
5636,9.552814301,,,,
5637,9.747060142,,,,
5638,7.51086514,,,,
5639,9.537691068,,,,
5640,12.07771607,,,,
5641,13.08848878,,,,
5642,13.13638771,,,,
5643,12.1072366,,,,
5644,9.751166318,,,,
5645,8.611354341,,,,
5646,7.960072783,,,,
5647,5.313018781,,,,
5648,9.261048878,,,,
5649,7.02388626,,,,
5650,9.879150173,,,,
5651,7.168205045,,,,
5652,9.158433665,,,,
5653,10.28373279,,,,
5654,7.961703975,,,,
5655,10.03362942,,,,
5656,8.524891159,,,,
5657,10.9162844,,,,
5658,9.565466864,,,,
5659,10.18732314,,,,
5660,9.633860521,,,,
5661,7.526346603,,,,
5662,10.01269854,,,,
5663,10.18632952,,,,
5664,8.666741174,,,,
5665,8.527849283,,,,
5666,13.33609587,,,,
5667,11.03725718,,,,
5668,9.471612608,,,,
5669,11.25103733,,,,
5670,6.758279071,,,,
5671,6.113878333,,,,
5672,8.937717271,,,,
5673,9.023210663,,,,
5674,11.0070315,,,,
5675,6.950740277,,,,
5676,6.931686113,,,,
5677,6.192670115,,,,
5678,12.54524493,,,,
5679,10.61601063,,,,
5680,8.688956734,,,,
5681,11.31683992,,,,
5682,10.32626257,,,,
5683,9.280017416,,,,
5684,10.01304222,,,,
5685,10.35241169,,,,
5686,11.21035294,,,,
5687,10.37567997,,,,
5688,7.66615865,,,,
5689,4.778608228,,,,
5690,13.70115004,,,,
5691,7.299345167,,,,
5692,6.942548362,,,,
5693,8.007746979,,,,
5694,8.606819939,,,,
5695,9.313339385,,,,
5696,7.41500152,,,,
5697,6.041840121,,,,
5698,7.320321926,,,,
5699,9.659199181,,,,
5700,5.832313581,,,,
5701,7.966844438,,,,
5702,5.20081314,,,,
5703,7.378490005,,,,
5704,9.871341056,,,,
5705,12.19323894,,,,
5706,12.11567611,,,,
5707,10.09606348,,,,
5708,11.3416676,,,,
5709,7.622111645,,,,
5710,8.076113497,,,,
5711,10.92776419,,,,
5712,7.372080957,,,,
5713,11.33609848,,,,
5714,13.23502698,,,,
5715,10.60869853,,,,
5716,9.911313718,,,,
5717,11.06627148,,,,
5718,11.37519012,,,,
5719,7.356289206,,,,
5720,11.31083916,,,,
5721,5.482985573,,,,
5722,6.048823422,,,,
5723,6.136863334,,,,
5724,9.503955001,,,,
5725,7.962725495,,,,
5726,10.6678373,,,,
5727,9.326196069,,,,
5728,9.531812482,,,,
5729,9.953643854,,,,
5730,10.84253298,,,,
5731,10.9994285,,,,
5732,8.205996147,,,,
5733,10.38797165,,,,
5734,5.658509023,,,,
5735,9.635777868,,,,
5736,11.49229129,,,,
5737,8.76932075,,,,
5738,4.90546895,,,,
5739,7.9623469,,,,
5740,7.20178738,,,,
5741,7.949577962,,,,
5742,8.21613732,,,,
5743,11.0136648,,,,
5744,10.78885988,,,,
5745,10.86247185,,,,
5746,9.858804421,,,,
5747,8.786372289,,,,
5748,7.330816193,,,,
5749,9.233923033,,,,
5750,10.71220283,,,,
5751,8.28858882,,,,
5752,6.929279588,,,,
5753,9.353265725,,,,
5754,8.902474388,,,,
5755,10.78280253,,,,
5756,8.176867418,,,,
5757,9.791025945,,,,
5758,11.32427185,,,,
5759,9.93404572,,,,
5760,9.305570635,,,,
5761,7.687028232,,,,
5762,11.78214074,,,,
5763,12.49869916,,,,
5764,8.359438013,,,,
5765,10.14543565,,,,
5766,9.655628432,,,,
5767,10.09169078,,,,
5768,9.119342352,,,,
5769,11.30440901,,,,
5770,9.416321133,,,,
5771,10.08916233,,,,
5772,10.99109344,,,,
5773,6.119923193,,,,
5774,7.622546694,,,,
5775,7.452397071,,,,
5776,9.401681351,,,,
5777,9.240763505,,,,
5778,8.776739489,,,,
5779,7.625708416,,,,
5780,13.77341987,,,,
5781,11.38127458,,,,
5782,8.526837229,,,,
5783,10.1383609,,,,
5784,6.672265078,,,,
5785,7.406722835,,,,
5786,6.502909299,,,,
5787,9.541722225,,,,
5788,7.51864875,,,,
5789,9.776650379,,,,
5790,13.34906371,,,,
5791,9.417066249,,,,
5792,10.70354873,,,,
5793,8.946939958,,,,
5794,10.68655,,,,
5795,14.99623603,,,,
5796,11.14618628,,,,
5797,8.977117301,,,,
5798,9.065562446,,,,
5799,6.308931411,,,,
5800,10.76222556,,,,
5801,7.315159552,,,,
5802,8.348436202,,,,
5803,8.402236453,,,,
5804,9.050040249,,,,
5805,9.379354462,,,,
5806,10.31430993,,,,
5807,6.056783601,,,,
5808,8.55299143,,,,
5809,10.3161197,,,,
5810,5.284804981,,,,
5811,7.872679933,,,,
5812,10.25292296,,,,
5813,6.078234232,,,,
5814,10.55420217,,,,
5815,8.577180872,,,,
5816,8.278438016,,,,
5817,6.324230541,,,,
5818,7.321315601,,,,
5819,8.152700257,,,,
5820,7.235343583,,,,
5821,10.37834619,,,,
5822,10.5184831,,,,
5823,8.169442935,,,,
5824,9.100948063,,,,
5825,9.752111127,,,,
5826,10.28171965,,,,
5827,8.655784491,,,,
5828,10.31107991,,,,
5829,11.38236238,,,,
5830,10.13551688,,,,
5831,11.38649952,,,,
5832,12.24920921,,,,
5833,9.970266213,,,,
5834,8.378810582,,,,
5835,6.860386564,,,,
5836,10.24846381,,,,
5837,7.816530395,,,,
5838,9.080931531,,,,
5839,8.583288194,,,,
5840,13.97701026,,,,
5841,5.295741334,,,,
5842,11.20988751,,,,
5843,9.92992858,,,,
5844,10.51263729,,,,
5845,6.585390903,,,,
5846,10.9083368,,,,
5847,12.22292108,,,,
5848,7.133663243,,,,
5849,12.30618716,,,,
5850,10.63333656,,,,
5851,6.4794241,,,,
5852,6.994060129,,,,
5853,9.721701495,,,,
5854,11.99067749,,,,
5855,6.771883171,,,,
5856,7.364370159,,,,
5857,11.0662222,,,,
5858,9.961949378,,,,
5859,8.747511926,,,,
5860,9.408330648,,,,
5861,9.258058501,,,,
5862,4.665561422,,,,
5863,12.41167646,,,,
5864,9.371055378,,,,
5865,9.431173067,,,,
5866,11.79144878,,,,
5867,11.6564591,,,,
5868,14.10950015,,,,
5869,7.768687953,,,,
5870,7.616969686,,,,
5871,6.368650126,,,,
5872,11.39677428,,,,
5873,8.96757978,,,,
5874,10.00795632,,,,
5875,8.837421208,,,,
5876,9.324101977,,,,
5877,8.34954259,,,,
5878,8.646323952,,,,
5879,7.964499771,,,,
5880,4.67250591,,,,
5881,8.757368384,,,,
5882,9.552912587,,,,
5883,8.596920223,,,,
5884,7.298162213,,,,
5885,8.738720187,,,,
5886,7.835741722,,,,
5887,6.101543699,,,,
5888,11.90417788,,,,
5889,4.267374556,,,,
5890,8.130993398,,,,
5891,6.114543321,,,,
5892,12.67072984,,,,
5893,7.447002112,,,,
5894,4.783682591,,,,
5895,9.627692963,,,,
5896,5.052432399,,,,
5897,8.628506988,,,,
5898,7.982789122,,,,
5899,9.163273671,,,,
5900,7.144242347,,,,
5901,6.374565499,,,,
5902,7.485002707,,,,
5903,8.44605196,,,,
5904,11.51451127,,,,
5905,8.575568185,,,,
5906,7.779963952,,,,
5907,10.52416666,,,,
5908,7.04366985,,,,
5909,9.636086765,,,,
5910,8.719765702,,,,
5911,9.564781291,,,,
5912,10.19439656,,,,
5913,8.90992,,,,
5914,9.849195875,,,,
5915,8.641596276,,,,
5916,11.14308961,,,,
5917,8.860176418,,,,
5918,12.1445022,,,,
5919,11.39383823,,,,
5920,10.48237287,,,,
5921,13.52725508,,,,
5922,9.248495991,,,,
5923,8.955143334,,,,
5924,11.9317947,,,,
5925,8.43574437,,,,
5926,8.362368762,,,,
5927,8.265562808,,,,
5928,5.688979159,,,,
5929,9.016416416,,,,
5930,6.58295686,,,,
5931,11.76691357,,,,
5932,9.462118213,,,,
5933,11.15861158,,,,
5934,7.648574821,,,,
5935,11.38647737,,,,
5936,5.497946901,,,,
5937,8.601274389,,,,
5938,9.714075656,,,,
5939,12.3642419,,,,
5940,9.107818801,,,,
